1787040641566673152,20.97347,-0.71848,0.04815,0.59449,-0.30313,0.45216,-0.59182,
1787040641633337856,21.11884,-0.72345,0.04850,0.59897,-0.31494,0.45501,-0.57881,
1787040641700006912,21.21063,-0.73630,0.04011,0.61892,-0.31945,0.44700,-0.56132,
1787040641766673152,21.34686,-0.74273,0.02808,0.65854,-0.30884,0.42467,-0.53907,
1787040641833338112,21.50106,-0.74938,0.02220,0.67650,-0.29213,0.41220,-0.53581,
1787040641900006144,21.65765,-0.76071,0.02454,0.67852,-0.26758,0.41494,-0.54391,
1787040641966674176,21.75970,-0.78133,0.04196,0.68937,-0.25044,0.41300,-0.53989,
1787040642033339136,21.90752,-0.80170,0.06307,0.69785,-0.25093,0.41800,-0.52471,
1787040642166671872,22.14165,-0.85149,0.08224,0.70998,-0.24524,0.42585,-0.50442,
1787040642300005888,22.42137,-0.89535,0.05003,0.71682,-0.23215,0.41555,-0.50951,
1787040642366672128,22.54799,-0.92558,0.03833,0.71230,-0.22061,0.41454,-0.52165,
1787040642433337856,22.67392,-0.95599,0.03727,0.71071,-0.21734,0.39662,-0.53884,
1787040642500006912,22.84910,-0.98529,0.04691,0.70374,-0.21613,0.40001,-0.54592,
1787040642566672128,23.03439,-1.00909,0.06797,0.68870,-0.20985,0.41202,-0.55848,
1787040642633338880,23.09823,-1.03574,0.08839,0.67046,-0.21556,0.42276,-0.57034,
1787040642700006912,23.23736,-1.05392,0.09256,0.65538,-0.21918,0.41639,-0.59081,
1787040642766673920,23.30567,-1.07847,0.08793,0.64185,-0.22071,0.41230,-0.60772,
1787040642833338880,23.49630,-1.09444,0.07490,0.63505,-0.21260,0.40412,-0.62306,
1787040642900005120,23.63021,-1.11679,0.06711,0.63237,-0.20294,0.39887,-0.63232,
1787040642966672896,23.77930,-1.14011,0.07046,0.63007,-0.19285,0.39669,-0.63911,
1787040643100006144,24.01759,-1.21756,0.11014,0.61699,-0.19898,0.40416,-0.64529,
1787040643166671872,24.22354,-1.23837,0.12529,0.60949,-0.20313,0.41916,-0.64153,
1787040643233339136,24.33977,-1.27797,0.12631,0.60353,-0.19988,0.42835,-0.64212,
1787040643300007168,24.46519,-1.31889,0.11425,0.59949,-0.19131,0.42803,-0.64869,
1787040643433339136,24.75687,-1.40452,0.08088,0.59099,-0.18148,0.42361,-0.66208,
1787040643566672128,25.02006,-1.49274,0.08781,0.58133,-0.18554,0.41400,-0.67546,
1787040643700006912,25.31985,-1.56658,0.13092,0.56686,-0.19660,0.43647,-0.67045,
1787040643833338112,25.58995,-1.62828,0.13105,0.55836,-0.20242,0.41890,-0.68687,
1787040643966671872,25.87364,-1.69276,0.10593,0.55600,-0.19740,0.40470,-0.69866,
1787040644100006144,26.14358,-1.76567,0.12415,0.55177,-0.18279,0.40956,-0.70313,
1787040644233339136,26.42441,-1.86042,0.17298,0.54904,-0.19354,0.42185,-0.69508,
1787040644433340160,26.84111,-2.01823,0.14384,0.56305,-0.17325,0.43277,-0.68240,
1787040644566673920,27.11487,-2.12672,0.12515,0.57337,-0.18307,0.42058,-0.67885,
1787040644633339904,27.27223,-2.17566,0.13283,0.58110,-0.19065,0.40703,-0.67845,
1787040644766673152,27.60571,-2.26165,0.17343,0.58782,-0.21614,0.41728,-0.65850,
1787040644833338112,27.74027,-2.28918,0.18133,0.58510,-0.23627,0.41490,-0.65551,
1787040644900005120,27.91646,-2.32468,0.16896,0.58890,-0.24761,0.40383,-0.65484,
1787040644966672896,28.06106,-2.36041,0.14725,0.59997,-0.24810,0.39191,-0.65184,
1787040645100007168,28.35642,-2.43912,0.12504,0.61907,-0.22965,0.38823,-0.64287,
1787040645300005888,28.78679,-2.58157,0.17085,0.61991,-0.22586,0.39702,-0.63802,
1787040645366672896,28.92182,-2.63417,0.17683,0.61684,-0.21559,0.41094,-0.63573,
1787040645433339136,29.04399,-2.68413,0.16830,0.61585,-0.19991,0.41211,-0.64104,
1787040645566673920,29.34628,-2.79756,0.13308,0.61763,-0.18053,0.40161,-0.65165,
1787040645833338112,29.89587,-3.00373,0.17586,0.62413,-0.18575,0.41166,-0.63757,
1787040645966672896,30.22883,-3.08451,0.18189,0.62663,-0.20086,0.40794,-0.63291,
1787040646166671872,30.63218,-3.20528,0.14323,0.63334,-0.18509,0.39784,-0.63745,
1787040646300005888,30.92903,-3.29630,0.17838,0.63154,-0.17187,0.39414,-0.64519,
1787040646433339136,31.17546,-3.39231,0.22163,0.63287,-0.15578,0.41471,-0.63500,
1787040646633337856,31.57623,-3.52248,0.19628,0.64440,-0.15338,0.41533,-0.62348,
1787040646700009216,31.71650,-3.56489,0.19003,0.65460,-0.16233,0.41229,-0.61251,
1787040646766673152,31.87784,-3.60905,0.19658,0.67048,-0.16773,0.40023,-0.60178,
1787040646833338880,32.01274,-3.64412,0.21485,0.68838,-0.17755,0.39422,-0.58241,
1787040646900006912,32.14265,-3.67482,0.24426,0.70633,-0.19177,0.39778,-0.55326,
1787040646966672896,32.30610,-3.69921,0.26511,0.72386,-0.22202,0.39334,-0.52155,
1787040647033339904,32.55294,-3.73154,0.26222,0.74290,-0.24867,0.37837,-0.49305,
1787040647100006144,32.71770,-3.72969,0.22596,0.75915,-0.26309,0.36729,-0.46858,
1787040647166671872,32.86022,-3.74881,0.20948,0.76809,-0.26619,0.36111,-0.45693,
1787040647300004864,33.13949,-3.78706,0.20267,0.78697,-0.27052,0.34595,-0.43337,
1787040647366672896,33.28139,-3.80965,0.21861,0.79909,-0.27206,0.33930,-0.41511,
